osm_id,osm_highway,osm_name,osm_access,osm_bicycle,osm_oneway,osm_oneway_bicycle,osm_maxspeed,osm_lanes,osm_lanes_forward,osm_lanes_backward,osm_cycleway,osm_cycleway_left,osm_cycleway_left_buffer,osm_cycleway_left_oneway,osm_cycleway_left_width,osm_cycleway_right,osm_cycleway_right_buffer,osm_cycleway_right_oneway,osm_cycleway_right_width,osm_cycleway_both,osm_cycleway_both_buffer,osm_cycleway_both_width,osm_cycleway_buffer,osm_cycleway_width,osm_parking_left,osm_parking_right,osm_parking_both,osm_parking_lane_left,osm_parking_lane_right,osm_parking_lane_both,osm_parking_left_restriction,osm_parking_right_restriction,osm_parking_both_restriction,osm_tracktype,osm_turn_lanes,osm_turn_lanes_forward,osm_turn_lanes_backward,osm_width,osm_footway,dc_blockkey,dc_ROUTEID,dc_ROUTENAME,dc_ROADTYPE,dc_STREETNAME,dc_STREETTYPE,dc_DCFUNCTIONALCLASS,dc_FHWAFUNCTIONALCLASS,dc_TOTALTRAVELLANES,dc_TOTALTRAVELLANESINBOUND,dc_TOTALTRAVELLANESOUTBOUND,dc_TOTALTRAVELLANESBIDIRECTIONAL,dc_TOTALTRAVELLANESREVERSIBLE,dc_TOTALTRAVELLANEWIDTH,dc_TOTALCROSSSECTIONWIDTH,dc_SUMMARYDIRECTION,dc_TOTALPARKINGLANES,dc_TOTALPARKINGLANEWIDTH,dc_TOTALRAISEDBUFFERS,dc_TOTALRAISEDBUFFERWIDTH,dc_BIKELANE_CONVENTIONAL,dc_BIKELANE_BUFFERED,dc_BIKELANE_PROTECTED,dc_BIKELANE_DUAL_PROTECTED,dc_BIKELANE_DUAL_BUFFERED,dc_BIKELANE_PARKINGLANE_ADJACENT,dc_BIKELANE_THROUGHLANE_ADJACENT,dc_BIKELANE_POCKETLANE_ADJACENT,dc_BIKELANE_CONTRAFLOW,dc_TOTALBIKELANES,dc_TOTALBIKELANEWIDTH,dc_SPEEDLIMITS_OB,dc_SPEEDLIMITS_IB,dc_SPEEDLIMITS_OB_ALT,dc_SPEEDLIMITS_IB_ALT,dc_DOUBLEYELLOW_LINE,dc_SLOWSTREETINFO,dc_SPEEDHUMP_PRESENT,dc_SURFACE_TYPE,dc_PCI_CONDCATEGORY,dc_PCI_SCORE,dc_PCI_LASTINSPECTED,dc_SIDEWALK_IB_PAVTYPE,dc_SIDEWALK_IB_WIDTH,dc_SIDEWALK_OB_PAVTYPE,dc_SIDEWALK_OB_WIDTH,dc_LEFTTURN_CURBLANE_EXCL,dc_LEFTTURN_CURBLANE_EXCL_LEN,dc_RIGHTTURN_CURBLANE_EXCL,dc_RIGHTTURN_CURBLANE_EXCL_LEN,dc_LEFTTURN_EXCLUSIVE,dc_RIGHTTURN_EXCLUSIVE,dc_BUSLANE_INBOUND,dc_BUSLANE_OUTBOUND,dc_AADT,dc_AADT_YEAR,match_confidence,geometry_wkt
6061366,residential,Belmont Street Northwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c006de53f70245041ad35d63f33a237a,11015012,BELMONT ST NW,1.0,BELMONT,ST,19.0,7.0,2.0,1.0,1.0,0.0,0.0,16.0,32.0,BD,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,Excellent,98.0,2023-06-05 04:00:00+00:00,12 (Brick),6,12 (Brick),6,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.03184 38.920601, -77.031975 38.920592)"
6061366,residential,Belmont Street Northwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c006de53f70245041ad35d63f33a237a,11015012,BELMONT ST NW,1.0,BELMONT,ST,19.0,7.0,2.0,1.0,1.0,0.0,0.0,16.0,32.0,BD,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,Excellent,98.0,2023-06-05 04:00:00+00:00,12 (Brick),6,12 (Brick),6,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.031975 38.920592, -77.031991 38.920591, -77.03202 38.920589, -77.032486 38.920562)"
6061366,residential,Belmont Street Northwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c006de53f70245041ad35d63f33a237a,11015012,BELMONT ST NW,1.0,BELMONT,ST,19.0,7.0,2.0,1.0,1.0,0.0,0.0,16.0,32.0,BD,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,Excellent,98.0,2023-06-05 04:00:00+00:00,12 (Brick),6,12 (Brick),6,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.032486 38.920562, -77.033566 38.920499, -77.034253 38.920458, -77.034431 38.920448, -77.034462 38.92045, -77.034492 38.920457, -77.03452 38.920468, -77.034544 38.920484, -77.034644 38.920576, -77.03468 38.920589, -77.034722 38.920593)"
6061355,residential,Girard Street Northwest,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ebfc5764faf7926b9e5abb58694f0b51,11040432,GIRARD ST NW,1.0,GIRARD,ST,19.0,7.0,1.0,1.0,0.0,0.0,0.0,8.0,24.0,IB,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,Fair,62.0,2023-02-20 05:00:00+00:00,3 (JPCP),10,3 (JPCP),10,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.022627 38.925789, -77.022506 38.925802, -77.022122 38.925839)"
6061355,residential,Girard Street Northwest,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ebfc5764faf7926b9e5abb58694f0b51,11040432,GIRARD ST NW,1.0,GIRARD,ST,19.0,7.0,1.0,1.0,0.0,0.0,0.0,8.0,24.0,IB,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,Fair,62.0,2023-02-20 05:00:00+00:00,3 (JPCP),10,3 (JPCP),10,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.022122 38.925839, -77.022108 38.92584)"
6061355,residential,Girard Street Northwest,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ebfc5764faf7926b9e5abb58694f0b51,11040432,GIRARD ST NW,1.0,GIRARD,ST,19.0,7.0,1.0,1.0,0.0,0.0,0.0,8.0,24.0,IB,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,Fair,62.0,2023-02-20 05:00:00+00:00,3 (JPCP),10,3 (JPCP),10,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.022108 38.92584, -77.021855 38.925866, -77.021672 38.925882)"
6061364,residential,Belmont Street Northwest,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5cc7c19a7bd45c6607c1c6e5b2af6cc,11015012,BELMONT ST NW,1.0,BELMONT,ST,19.0,7.0,1.0,0.0,1.0,0.0,0.0,16.0,32.0,OB,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,Poor,47.0,2022-11-08 05:00:00+00:00,3 (JPCP),8,3 (JPCP),10,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.036621 38.920365, -77.036667 38.920358, -77.036744 38.920347, -77.036944 38.920333, -77.036981 38.920331, -77.037029 38.920327)"
6061365,residential,Belmont Street Northwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ff382aa95ca8c624199d315f7844d6e,11015012,BELMONT ST NW,1.0,BELMONT,ST,19.0,7.0,2.0,1.0,1.0,0.0,0.0,16.0,32.0,BD,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,Excellent,100.0,2023-02-01 05:00:00+00:00,3 (JPCP),6,3 (JPCP),6,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.029701 38.921083, -77.029798 38.921084)"
6061365,residential,Belmont Street Northwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ff382aa95ca8c624199d315f7844d6e,11015012,BELMONT ST NW,1.0,BELMONT,ST,19.0,7.0,2.0,1.0,1.0,0.0,0.0,16.0,32.0,BD,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,Excellent,100.0,2023-02-01 05:00:00+00:00,3 (JPCP),6,3 (JPCP),6,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.029798 38.921084, -77.02983 38.921084, -77.030103 38.921083)"
6061354,residential,Girard Street Northwest,,,no,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455cbc8644e591a09222db5815174aee,11040432,GIRARD ST NW,1.0,GIRARD,ST,19.0,7.0,2.0,1.0,1.0,0.0,0.0,16.0,32.0,BD,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,25.0,,,,,Slow Street,Yes,0.0,Excellent,89.0,2023-02-19 05:00:00+00:00,3 (JPCP),6,3 (JPCP),6,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.027161 38.925755, -77.027657 38.925753)"
6061354,residential,Girard Street Northwest,,,no,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455cbc8644e591a09222db5815174aee,11040432,GIRARD ST NW,1.0,GIRARD,ST,19.0,7.0,2.0,1.0,1.0,0.0,0.0,16.0,32.0,BD,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,25.0,,,,,Slow Street,Yes,0.0,Excellent,89.0,2023-02-19 05:00:00+00:00,3 (JPCP),6,3 (JPCP),6,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.027657 38.925753, -77.028042 38.925752, -77.028799 38.92575, -77.029597 38.925748)"
6061354,residential,Girard Street Northwest,,,no,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1eb6183050d3cd8a87464ccbd42d244,11040432,GIRARD ST NW,1.0,GIRARD,ST,19.0,7.0,2.0,1.0,1.0,0.0,0.0,16.0,32.0,BD,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,25.0,,,,,Slow Street,,0.0,Fair,68.0,2023-02-19 05:00:00+00:00,3 (JPCP),6,3 (JPCP),6,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.029711 38.925748, -77.029809 38.925748)"
6061354,residential,Girard Street Northwest,,,no,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1eb6183050d3cd8a87464ccbd42d244,11040432,GIRARD ST NW,1.0,GIRARD,ST,19.0,7.0,2.0,1.0,1.0,0.0,0.0,16.0,32.0,BD,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,25.0,,,,,Slow Street,,0.0,Fair,68.0,2023-02-19 05:00:00+00:00,3 (JPCP),6,3 (JPCP),6,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.029809 38.925748, -77.030312 38.925747)"
6061354,residential,Girard Street Northwest,,,no,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1eb6183050d3cd8a87464ccbd42d244,11040432,GIRARD ST NW,1.0,GIRARD,ST,19.0,7.0,2.0,1.0,1.0,0.0,0.0,16.0,32.0,BD,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,25.0,,,,,Slow Street,,0.0,Fair,68.0,2023-02-19 05:00:00+00:00,3 (JPCP),6,3 (JPCP),6,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.030312 38.925747, -77.030435 38.925746, -77.031345 38.925744, -77.032214 38.925742)"
6061354,residential,Girard Street Northwest,,,no,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1eb6183050d3cd8a87464ccbd42d244,11040432,GIRARD ST NW,1.0,GIRARD,ST,19.0,7.0,2.0,1.0,1.0,0.0,0.0,16.0,32.0,BD,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,25.0,,,,,Slow Street,,0.0,Fair,68.0,2023-02-19 05:00:00+00:00,3 (JPCP),6,3 (JPCP),6,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.032214 38.925742, -77.032339 38.925742)"
6061355,residential,Girard Street Northwest,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ebfc5764faf7926b9e5abb58694f0b51,11040432,GIRARD ST NW,1.0,GIRARD,ST,19.0,7.0,1.0,1.0,0.0,0.0,0.0,8.0,24.0,IB,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,Fair,62.0,2023-02-20 05:00:00+00:00,3 (JPCP),10,3 (JPCP),10,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.022755 38.925775, -77.022627 38.925789)"
6061441,residential,12th Street Northwest,,,,,25 mph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131fbda71c79a1377adfe7fe30e53313,11001202,12TH ST NW,1.0,12TH,ST,19.0,7.0,2.0,1.0,1.0,0.0,0.0,16.0,40.0,BD,3.0,24.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,Excellent,93.0,2023-02-10 05:00:00+00:00,3 (JPCP),12,3 (JPCP),12,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.028083 38.917294, -77.028084 38.917554)"
6061441,residential,12th Street Northwest,,,,,25 mph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131fbda71c79a1377adfe7fe30e53313,11001202,12TH ST NW,1.0,12TH,ST,19.0,7.0,2.0,1.0,1.0,0.0,0.0,16.0,40.0,BD,3.0,24.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,Excellent,93.0,2023-02-10 05:00:00+00:00,3 (JPCP),12,3 (JPCP),12,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.028084 38.917554, -77.028084 38.917657)"
6061441,residential,12th Street Northwest,,,,,25 mph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131fbda71c79a1377adfe7fe30e53313,11001202,12TH ST NW,1.0,12TH,ST,19.0,7.0,2.0,1.0,1.0,0.0,0.0,16.0,40.0,BD,3.0,24.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,Excellent,93.0,2023-02-10 05:00:00+00:00,3 (JPCP),12,3 (JPCP),12,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.028084 38.917657, -77.028083 38.918052)"
6061441,residential,12th Street Northwest,,,,,25 mph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131fbda71c79a1377adfe7fe30e53313,11001202,12TH ST NW,1.0,12TH,ST,19.0,7.0,2.0,1.0,1.0,0.0,0.0,16.0,40.0,BD,3.0,24.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,Excellent,93.0,2023-02-10 05:00:00+00:00,3 (JPCP),12,3 (JPCP),12,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.028083 38.918052, -77.028083 38.918113)"
6061441,residential,12th Street Northwest,,,,,25 mph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,933781648e4e7409f99b584fa4c83c28,11001202,12TH ST NW,1.0,12TH,ST,19.0,7.0,2.0,1.0,1.0,0.0,0.0,16.0,40.0,BD,3.0,24.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,Excellent,100.0,2023-02-10 05:00:00+00:00,3 (JPCP),6,12 (Brick),12,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.028083 38.918185, -77.028087 38.919123)"
6061441,residential,12th Street Northwest,,,,,25 mph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cccb469dd02ff01e838c770bb7b1343d,11001202,12TH ST NW,1.0,12TH,ST,19.0,7.0,2.0,1.0,1.0,0.0,0.0,16.0,40.0,BD,3.0,24.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,Excellent,100.0,2023-02-10 05:00:00+00:00,12 (Brick),12,12 (Brick),12,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.028087 38.919197, -77.028087 38.919256)"
6061411,residential,Church Street Northwest,,,yes,,25 mph,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5cfb1ea1a656aac39cdd1b7fd13f506,11023402,CHURCH ST NW,1.0,CHURCH,ST,19.0,7.0,1.0,0.0,1.0,0.0,0.0,16.0,24.0,OB,1.0,8.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,Good,72.0,2023-02-14 05:00:00+00:00,3 (JPCP),8,3 (JPCP),8,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.041594 38.910395, -77.041662 38.910395)"
6061441,residential,12th Street Northwest,,,,,25 mph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90b224cdaea9743ce395d262d8ab7acb,11001202,12TH ST NW,1.0,12TH,ST,19.0,7.0,2.0,1.0,1.0,0.0,0.0,16.0,40.0,BD,3.0,24.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,Excellent,94.0,2023-02-11 05:00:00+00:00,3 (JPCP),12,3 (JPCP),12,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.028086 38.915587, -77.028085 38.91565)"
6061441,residential,12th Street Northwest,,,,,25 mph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90b224cdaea9743ce395d262d8ab7acb,11001202,12TH ST NW,1.0,12TH,ST,19.0,7.0,2.0,1.0,1.0,0.0,0.0,16.0,40.0,BD,3.0,24.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,Excellent,94.0,2023-02-11 05:00:00+00:00,3 (JPCP),12,3 (JPCP),12,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.028085 38.91565, -77.028087 38.915995)"
6061441,residential,12th Street Northwest,,,,,25 mph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90b224cdaea9743ce395d262d8ab7acb,11001202,12TH ST NW,1.0,12TH,ST,19.0,7.0,2.0,1.0,1.0,0.0,0.0,16.0,40.0,BD,3.0,24.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,Excellent,94.0,2023-02-11 05:00:00+00:00,3 (JPCP),12,3 (JPCP),12,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.028087 38.915995, -77.028086 38.916588)"
6061441,residential,12th Street Northwest,,,,,25 mph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90b224cdaea9743ce395d262d8ab7acb,11001202,12TH ST NW,1.0,12TH,ST,19.0,7.0,2.0,1.0,1.0,0.0,0.0,16.0,40.0,BD,3.0,24.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,Excellent,94.0,2023-02-11 05:00:00+00:00,3 (JPCP),12,3 (JPCP),12,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.028086 38.916588, -77.028085 38.916897)"
6061441,residential,12th Street Northwest,,,,,25 mph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131fbda71c79a1377adfe7fe30e53313,11001202,12TH ST NW,1.0,12TH,ST,19.0,7.0,2.0,1.0,1.0,0.0,0.0,16.0,40.0,BD,3.0,24.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,Excellent,93.0,2023-02-10 05:00:00+00:00,3 (JPCP),12,3 (JPCP),12,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.028084 38.917007, -77.028084 38.917113)"
6061441,residential,12th Street Northwest,,,,,25 mph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131fbda71c79a1377adfe7fe30e53313,11001202,12TH ST NW,1.0,12TH,ST,19.0,7.0,2.0,1.0,1.0,0.0,0.0,16.0,40.0,BD,3.0,24.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,Excellent,93.0,2023-02-10 05:00:00+00:00,3 (JPCP),12,3 (JPCP),12,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.028084 38.917113, -77.028083 38.917294)"
6061410,residential,Church Street Northwest,,,yes,,25 mph,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3b96d6556747a696ed462e79bed49c2,11023402,CHURCH ST NW,1.0,CHURCH,ST,19.0,7.0,1.0,0.0,1.0,0.0,0.0,8.0,24.0,OB,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,,,,3 (JPCP),6,3 (JPCP),6,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.036521 38.910393, -77.036642 38.910392)"
6061410,residential,Church Street Northwest,,,yes,,25 mph,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3b96d6556747a696ed462e79bed49c2,11023402,CHURCH ST NW,1.0,CHURCH,ST,19.0,7.0,1.0,0.0,1.0,0.0,0.0,8.0,24.0,OB,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,,,,3 (JPCP),6,3 (JPCP),6,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.036642 38.910392, -77.037205 38.91039)"
6061411,residential,Church Street Northwest,,,yes,,25 mph,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2a543eb0f699da0ca2f86be9a4e58c0,11023402,CHURCH ST NW,1.0,CHURCH,ST,19.0,7.0,1.0,0.0,1.0,0.0,0.0,8.0,24.0,OB,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,,,,3 (JPCP),12,3 (JPCP),12,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.038378 38.91039, -77.038455 38.91039)"
6061411,residential,Church Street Northwest,,,yes,,25 mph,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5cfb1ea1a656aac39cdd1b7fd13f506,11023402,CHURCH ST NW,1.0,CHURCH,ST,19.0,7.0,1.0,0.0,1.0,0.0,0.0,16.0,24.0,OB,1.0,8.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,Good,72.0,2023-02-14 05:00:00+00:00,3 (JPCP),8,3 (JPCP),8,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.038523 38.910389, -77.038596 38.91039)"
6061411,residential,Church Street Northwest,,,yes,,25 mph,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5cfb1ea1a656aac39cdd1b7fd13f506,11023402,CHURCH ST NW,1.0,CHURCH,ST,19.0,7.0,1.0,0.0,1.0,0.0,0.0,16.0,24.0,OB,1.0,8.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,Good,72.0,2023-02-14 05:00:00+00:00,3 (JPCP),8,3 (JPCP),8,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.038596 38.91039, -77.041119 38.910394)"
6061411,residential,Church Street Northwest,,,yes,,25 mph,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5cfb1ea1a656aac39cdd1b7fd13f506,11023402,CHURCH ST NW,1.0,CHURCH,ST,19.0,7.0,1.0,0.0,1.0,0.0,0.0,16.0,24.0,OB,1.0,8.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,Good,72.0,2023-02-14 05:00:00+00:00,3 (JPCP),8,3 (JPCP),8,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.041119 38.910394, -77.041564 38.910395, -77.041594 38.910395)"
6061410,residential,Church Street Northwest,,,yes,,25 mph,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b145b03ad1341867549af6b1c92f71f,11023402,CHURCH ST NW,1.0,CHURCH,ST,19.0,7.0,1.0,0.0,1.0,0.0,0.0,8.0,24.0,OB,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,Fair,58.0,2023-02-04 05:00:00+00:00,3 (JPCP),12,3 (JPCP),12,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.032109 38.910393, -77.034339 38.910395)"
6061410,residential,Church Street Northwest,,,yes,,25 mph,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b145b03ad1341867549af6b1c92f71f,11023402,CHURCH ST NW,1.0,CHURCH,ST,19.0,7.0,1.0,0.0,1.0,0.0,0.0,8.0,24.0,OB,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,Fair,58.0,2023-02-04 05:00:00+00:00,3 (JPCP),12,3 (JPCP),12,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.034339 38.910395, -77.034386 38.910395, -77.034426 38.910394)"
6061410,residential,Church Street Northwest,,,yes,,25 mph,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b145b03ad1341867549af6b1c92f71f,11023402,CHURCH ST NW,1.0,CHURCH,ST,19.0,7.0,1.0,0.0,1.0,0.0,0.0,8.0,24.0,OB,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,Fair,58.0,2023-02-04 05:00:00+00:00,3 (JPCP),12,3 (JPCP),12,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.034426 38.910394, -77.034541 38.910394)"
6061410,residential,Church Street Northwest,,,yes,,25 mph,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7892d5f2c59bbd2a36cb97e85d05aa02,11023402,CHURCH ST NW,1.0,CHURCH,ST,19.0,7.0,1.0,0.0,1.0,0.0,0.0,8.0,24.0,OB,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,Good,81.0,2023-02-04 05:00:00+00:00,12 (Brick),8,12 (Brick),8,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.034632 38.910394, -77.034691 38.910394)"
6061410,residential,Church Street Northwest,,,yes,,25 mph,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7892d5f2c59bbd2a36cb97e85d05aa02,11023402,CHURCH ST NW,1.0,CHURCH,ST,19.0,7.0,1.0,0.0,1.0,0.0,0.0,8.0,24.0,OB,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,Good,81.0,2023-02-04 05:00:00+00:00,12 (Brick),8,12 (Brick),8,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.034691 38.910394, -77.035405 38.910394)"
6061410,residential,Church Street Northwest,,,yes,,25 mph,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7892d5f2c59bbd2a36cb97e85d05aa02,11023402,CHURCH ST NW,1.0,CHURCH,ST,19.0,7.0,1.0,0.0,1.0,0.0,0.0,8.0,24.0,OB,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,Good,81.0,2023-02-04 05:00:00+00:00,12 (Brick),8,12 (Brick),8,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.035405 38.910394, -77.036358 38.910393, -77.036412 38.910394)"
1378027109,secondary,14th Street Northwest,,,,,25 mph,4,,,,shared_lane,,,,lane,yes,,,,,,,,,,lane,,,,,,,,,,,,,7835d9823520e7ec18ffd30e19adbfd2,11001402,14TH ST NW,1.0,14TH,ST,16.0,4.0,3.0,2.0,1.0,0.0,0.0,30.0,56.0,BD,2.0,17.0,0.0,0.0,,OB,,,,OB,,,,1.0,5.0,20.0,,,,Yes,,,4.0,Fair,69.0,2023-01-15 05:00:00+00:00,3 (JPCP),14,3 (JPCP),12,,0.0,,0.0,,,,,14890.0,2020.0,1.0,"LINESTRING (-77.031897 38.920204, -77.031891 38.920225, -77.031866 38.920322, -77.031853 38.920416, -77.031844 38.920511, -77.031841 38.920556, -77.03184 38.920601)"
